NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-23 19:01:40

BUY SIGNALS (297):
  ETERNAL.NS      | Price:  259.92 | Entry:  254.72 | Target:  302.37 | Risk: LOW       
  AARTIPHARM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GNFC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THANGAMAYL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRSMJOHNSN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RUSTOMJEE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AJAXENGG.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ETHOSLTD.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PNCINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FDC.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TMB.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIPSMUSIC.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ATLANTAELE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INOXGREEN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SFL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  V2RETAIL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MASTEK.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALUFORGE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANESHHOU.NS    | Price:  640.60 | Trend:   0.48% | Mom:   9.45% | Risk: LOW       
  RTNINDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PFOCUS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WELENT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAYMONDLSL.NS   | Price:  802.05 | Trend:  -5.11% | Mom:  -0.45% | Risk: LOW       
  ISGEC.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRAJIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RATEGAIN.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIDHANI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KTKBANK.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  YATHARTH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CSBBANK.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AURIONPRO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JUSTDIAL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MHRIL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  THYROCARE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARVINDFASN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EQUITASBNK.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ELLEN.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CMSINFO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PGIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DHANUKA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SYMPHONY.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QPOWER.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CUPID.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHLUCONT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IFBIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BAJAJELEC.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARKHOSPS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKPAPER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRICOLLTD.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AVALON.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SURYAROSNI.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HNDFDS.NS       | Price:  491.95 | Trend:  -0.16% | Mom:  -2.36% | Risk: LOW       
  PURVA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RTNPOWER.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RENUKA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GREENLAM.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUPRAJIT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAYNECOIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VMART.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IONEXCHANG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUNTECK.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JUNIPER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HGINFRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ICRA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUBROS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AXISCADES.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CRAMC.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RALLIS.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKEX.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MTARTECH.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GULFOILLUB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CHEMPLASTS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHAPURMIN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SWSOLAR.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHARDAMOTR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PICCADIL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDIAGLYCO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANINFRA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIPIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ELECTCAST.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PILANIINVS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SMARTWORKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IMFA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUPRIYA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARAS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GHCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMUDHRA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MASFIN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TEXRAIL.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SKIPPER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAJESHEXPO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STLTECH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SENCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FISCHER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STYL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KSCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ICIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHOPERSTOP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDIGOPNTS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FIEMIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RESPONIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LXCHEM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CRIZAC.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AGI.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CAPILLARY.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KNRCON.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIMECH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GMMPFAUDLR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHOKA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DYNAMATECH.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  E2E.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOKULAGRO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FEDFINA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  OPTIEMUS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KINGFA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRN.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DATAMATICS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WEBELSOLAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PTC.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ROUTE.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ITDC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RSYSTEMS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GAEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIS.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PDSL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCC.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRLLOG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ENTERO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUNFLAG.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SWARAJENG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JSFB.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CARERATING.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIDWESTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANUP.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GREAVESCOT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUVEN.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LGBBROSLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SKYGOLD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REFEX.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TARC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NIITMTS.NS      | Price:  320.45 | Trend:  -0.81% | Mom:   5.15% | Risk: LOW       
  DBCORP.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INNOVACAP.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NEPHROPLUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALAMINES.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NACLIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CIGNITITEC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCBBANK.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SJS.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NFL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPARC.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDIQUBE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANARISUG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREEJISPG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHILCTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VSTTILLERS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDRAMEDCO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PACEDIGITK.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VSTIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAIN.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAMHI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HEIDELBERG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SGMART.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERITGFOOD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STYRENIX.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTCEM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTIDRUGS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTELEC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOPAL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHARATRAS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBA.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LUMAXIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZOTA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EIEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HUBTOWN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KITEX.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANATHAN.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NORTHARC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAMNAAUTO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJALKALI.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AWFIS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOSCHIP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAMKY.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOLDIAM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JTEKTINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HEMIPROP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  63MOONS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KIRLOSIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHANTIGEAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINDHUTRAD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BOROLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MARATHON.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CAMLINFINE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UFLEX.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VAIBHAVGBL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UEL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPGLIFE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAYMOND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORCHPHARMA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LUXIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MPSLTD.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLOUD.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AJMERA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOODLUCK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VADILALIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EBGNG.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUESS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WONDERLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GREENPLY.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NEOGEN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTERARCH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECWIRE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOLTEPATIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JINDWORLD.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBAPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARSSBL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDIASSIST.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NPST.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CENTUM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARSHA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOCOLORS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NSIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GKENERGY.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDOSTAR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KSL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
