NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-15 19:18:12

BUY SIGNALS (162):
  TMPV.NS         | Price:  356.55 | Entry:  349.42 | Target:  408.94 | Risk: LOW       
  GOKULAGRO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FEDFINA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  OPTIEMUS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KINGFA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRN.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DATAMATICS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WEBELSOLAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PTC.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ROUTE.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ITDC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RSYSTEMS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GAEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIS.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PDSL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HCC.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VRLLOG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ENTERO.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUNFLAG.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SWARAJENG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JSFB.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JKIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CARERATING.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MIDWESTLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANUP.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GREAVESCOT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUVEN.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LGBBROSLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SKYGOLD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  REFEX.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TARC.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DBCORP.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INNOVACAP.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NEPHROPLUS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALAMINES.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NACLIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCBBANK.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SJS.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BOSCH-HCIL.NS   | Price: 1385.70 | Trend:   4.56% | Mom:  -0.35% | Risk: LOW       
  NFL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SPARC.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDIQUBE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BANARISUG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHREEJISPG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHILCTECH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VSTTILLERS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDRAMEDCO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PACEDIGITK.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VSTIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAIN.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAMHI.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HEIDELBERG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SGMART.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HERITGFOOD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STYRENIX.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTCEM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AARTIDRUGS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORIENTELEC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOPAL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHARATRAS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RBA.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LUMAXIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ZOTA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EIEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HUBTOWN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KITEX.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANATHAN.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NORTHARC.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAMNAAUTO.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJALKALI.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCAL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AWFIS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOSCHIP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAMKY.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOLDIAM.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JTEKTINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HEMIPROP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  63MOONS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KIRLOSIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHANTIGEAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SINDHUTRAD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BOROLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MARATHON.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CAMLINFINE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UFLEX.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VAIBHAVGBL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UEL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPGLIFE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAYMOND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORCHPHARMA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LUXIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MPSLTD.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCLOUD.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRUALT.NS       | Price:  452.15 | Trend:   5.80% | Mom:  -8.18% | Risk: LOW       
  AJMERA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOODLUCK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VADILALIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EBGNG.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUESS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WONDERLA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GREENPLY.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NEOGEN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INTERARCH.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECWIRE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KOLTEPATIL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JINDWORLD.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MBAPL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARSSBL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDIASSIST.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NPST.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CENTUM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HARSHA.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOCOLORS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NSIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GKENERGY.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDOSTAR.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KSL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ROLEXRINGS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ADVENZYMES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHAREINDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  POCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUFICBIO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNICHEMLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MSTCLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ROSSARI.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CYIENTDLM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPEL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BALMLAWRIE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRINCEPIPE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JISLJALEQS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PITTIENG.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FOSECOIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DPABHUSHAN.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SSWL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BHAGCHEM.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BAJAJCON.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAVNETEDUL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INDOTHAI.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GREENPANEL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BBL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PROTEAN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VISHNU.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAMBHV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BOMDYEING.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SWANDEF.NS      | Price: 1917.90 | Trend:   0.38% | Mom:   4.37% | Risk: LOW       
  PARAGMILK.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SENORES.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HLEGLAS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HIKAL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FLAIR.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KIRIINDUS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KKCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAHLOG.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EPACK.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARKADE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PSPPROJECT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  STYLAMIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRISHANA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PARKHOTELS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GATEWAY.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IMAGICAA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JASH.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBUSSPR.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PAISALO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DDEVPLSTIK.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PATELENG.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PENIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WSTCSTPAPR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANECOS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KDDL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MAITHANALL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  POLYPLEX.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DEEPINDS.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAGCEM.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIYSIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROPRATIK.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HPL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EASEMYTRIP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHIANA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TCPLPACK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BRIGHOTEL.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANDHAR.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHK.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TFCILTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAMRAT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EFCIL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORISSAMINE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VEEDOL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TEAMLEASE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AGIIL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NOCIL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EMSLIMITED.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMEXPLN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANINDS.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIRUMALCHM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANGHVIMOV.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FMGOETZE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SBCL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FCL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIMTALABS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MUTHOOTMF.NS    | Price:  181.09 | Trend:   5.74% | Mom:  -5.87% | Risk: LOW       
  MARINE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARVSMART.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DALMIASUG.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KPEL.NS         | Price:  349.40 | Trend:  10.62% | Mom:  -3.19% | Risk: LOW       
  GIPCL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALPEXSOLAR.NS   | Price:  953.35 | Trend:   7.03% | Mom: -16.59% | Risk: LOW       
  PRAKASH.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RPSGVENT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BCG.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TATVA.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IOLCP.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BAJAJHIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BFUTILITIE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAMCOIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TVSSRICHAK.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EPACKPEB.NS     | Price:  200.42 | Trend:  14.68% | Mom:   0.10% | Risk: LOW       
  POKARNA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JTLIND.NS       | Price:   68.65 | Trend:   9.13% | Mom: -13.65% | Risk: LOW       
  EVEREADY.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CARRARO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NRBBEARING.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HONDAPOWER.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAKSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOREPENLAB.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HIRECT.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VENUSPIPES.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SOTL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALLCARGO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MTNL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ALEMBICLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
